,1788081726,1788082436,1788082946,6258530190,1787772736,1788084356,3472105205,1787765376,1788072406,4921122216,2496353456,6676695404,4045278918,5455920267,1787770006,4600817453,1543190227,1543190252,1543190300,1733143411,1733150961,1543190261,1734372701,1788129666,1734211401,1755791566,1755790176,3333893085,3585597224,2111417647,1733157391,1733164181,3132178797,1733280421,1788102606,2138617148,2162554322,1788125036,2172376462,5182922816,1543190825,2023320145,1543190901,1694363517,3471869825,3436941305,1733353201,1694363107,1543190902,1543190856,1543190814,3280089427,1788121386,3079934001,2130790968,1543190803,1543190793,6567289222,1733164261,5389242126,1733157451,4577467443,4564306421,6550224042,1755790566,1543190426,1734214211,1788128636,1733131921,1738680271,3467456335,1543190326,1733152271,1543190253,1543190229,4600818283,1543190196,5448700567,4045278608,6676695904,3472118645,4921120606,1787766086,1787765486,3471933985,1788073316,6734053674,6734054034,1788073586,3472173705,1788083826,1788096586,1788071786,1543190792,1788091936,1788078286,1788096206,3436972735,6793273764,1787748266,3471600995,1543189928,1543189955,3404204585,1543190026,1787747726,1617126949,1543189940,1543189927,1543189936,1733355791,1543189969,1543189990,1543190011,1543190093,1543190129,3472786995,1543190192,1543190225,1543190243,1543190293,1543190353,1543190414,1543190453,1543190500,1543190541,1543190580,1543190615,1788016946,1543190871,3080678728,1543190940,1739544331,2060528394,1739543731,1543190991,1543190996,1727402401,1543191067,1713943170,5465668697,3471925205,1733341641,1543191128,1713943150,1714970230,1543191068,6894522624,2061842924,1739543211,1993074571,1739543591,2060533224,1739544251,1543190939,3841021210,1543190870,3132180057,1543190789,1739546781,1543190616,1543190571,1543190529,1543190496,1543190442,1543190404,1543190354,1543190303,1543190245,1543190226,1543190195,3472786835,3907931710,3439146205,1543189994,1543189966,1543189958,1543189943,1543189931,1543189946,1617127609,1788013056,3842909780,3404204755,1787512296,1543189929,3471602535,5611807517,6793275044,4714725963,3506037485,3506037085,4604955673,3471005695,6362964335,4606437623,1543189909,5474367967,3470939365,4049921418,4070558045,4070553565,4070555525,4070554705,4654791183,4050351418,4656152623,4050351478,5798770467,2029720546,2029729166,2029734836,1738664001,5905662057,4050353338,2029769076,1787751756,1788090716,2061170224,2060075654,6233499389,1727400611,5782306497,1733350511,1733350371,4939954886,1724546640,4045147958,5375931726,2060116834,2060107944,5373579846,5373580176,5373580306,3862936410,5373580376,5373580206,5373579956,2060107644,2060116924,2060118134,1733350941,1724546660,1733730151,1787752246,1733730621,1733306811,1788095406,3467695495,4049066188,3471922725,3471130565,2029742466,2029734896,3471912645,2029720006,4046933158,5710421357,2034281316,5675711237,4656152043,2034280966,6571341732,6568803972,6568806842,6568808692,3470938515,4049923648,5380295906,6362974045,3471005795,4604956703,3506036615,3095165881,4696351013,3472193245,3470814125,5867386107,3467681875,1733357801,1543190059,1788004466,1543190128,1788010026,6736934024,1733131781,1788127986,1724549900,1724549880,1788127836,1733136141,1788095726,1788012836,1788012536,1787769616,3471879865,1733357691,6348153866,3472192995,4679011453,4046433868,6457619292,1724546680,1733350231,1727400671,1733350651,4014991790,1733281051,2060618884,2469407719,6592239832,5810343177,4052623638,4052623758,4052624558,3471162955,5663148657,6758494874,4048861928,4184121413,4052625678,4013939560,4017276820,4547803381,5157155086,5157156326,5161546016,4013939430,5161551746,3798557120,3598821134,4184122853,3598821674,6758496984,5663163547,5810360237,4045340788,4045340908,3401277205,5810344457,6592235972,2469408709,1733281281,4014991720,6578079012,4046433848,4339507010,4685311183,5538263197,4315025658,1543190962,1543190970,1543190965,2227395890,1543190905,1713591740,4915095546,1543190863,2126167200,1733293471,1755795346,1755796906,1751418608,1755792396,1788124736,1733723621,1733136811,1733271701,1543190336,1993915991,6746799904,6818504614,6836475224,1786964436,1993916061,1543190305,1543190342,1543190379,1733136391,1733280721,1931503491,1755789246,1734214131,1755796626,1770757696,1733293891,3133263517,1788095996,1987433721,2128161425,1543190850,6619307542,1543190906,3467670035,6488825602,3436931545,3436932465,3436932965,3436933545,3436934295,3380328155,1962598198,1543190963,4685276213,4685669773,3862979000,1788103546,1788103206,1602987519,1602987749,6086011629,3471896195,1755794386,1788004866,1788129896,1755788496,1738464721,1788014596,1787764476,4041852328,3471896165,6086013829,3525544605,1788010596,1602987959,1788011536,3862978960,4046691318,4047117328,4043839948,4043840198,4043840888,4043841028,4043841288,4043842448,1739553761,4049508628,4049508438,4049506828,3841022880,3841022740,1788120056,1788120556,1733277461,1788014106,1788014346,1788116226,1788115116,1788114716,1733143301,1733143201,4187222153,1753748558,3861694310,2522147880,1787093786,1786438126,1788128356,6491548652,1733138921,1733139211,1733138051,4045314438,4045317358,6904718884,5400155336,5400155236,6904689174,1543190292,4045314578,1733137361,1733139471,1733139321,1734204931,1934800651,1543190291,1543190411,1543190417,3991050210,3861693360,1788116966,1733143001,1753748608,3467453505,1733143101,3471105175,1788114906,1788115686,1739553491,1920399471,1920393981,1788018716,1788120736,1739553391,3841022560,3841022950,1739553631,4049508468,4049508728,4039585250,4047118278,4047118208,4047118158,4047118088,4047117998,4046697338,4043839448,4043839728,5862276367,6543735712,4049071888,2072795610,3265267697,2243993775,3091215130,3139474677,1733282021,1962137548,1733309421,1733309331,1733309591,6422231282,4058478528,6381413081,1733309221,1787749186,1733281891,6678505264,3467602055,2059802684,1962137618,1773421826,4634031773,2245137655,2243994435,3276549167,3472114835,6288816790,6661395384,3869915680,3467457295,4049053918,5890769857,6580123182,3721964116,2167474832,5373759716,1733315451,2060978934,6646778148,1787750126,1724546530,1727401021,1787759686,1727401141,2060590014,1713943350,4045139018,2060702204,1720390500,1787755886,6415814702,4044591628,4044590958,1543190956,1543190955,3471869515,1543190908,2227397410,2060397984,1543190959,4044590408,4044591548,6188766129,1787754966,1720390540,4992121726,1543191117,1713943410,2061841264,1739550581,1788070566,1788070876,1788071086,1787757836,3436927045,1727400931,1733323231,1733315391,2122164811,2167474732,5194261546,6580119722,5890770467,1733156311,4058696888,3869915730,3440896855,3865832140,4052613828,4594889983,5733405087,5495202137,4050227748,3801833750,3192122477,6661390394,2169244642,1776192956,1775306366,1774649736,1787765646,6668583414,1788072016,1787764146,1788085636,1788086926,1786202383,1775039356,1775831936,2169244252,6434618162,3192122517,3801833960,3865843730,5495203617,5733405937,4594890493,3865842020,4052613738,3865830070,1543190138,1543190142,1738670441,1543190170,1543190186,1543190207,3443086655,1543190255,3841023920,1543190419,1543190436,1543190456,2060620804,3471141135,2071097620,1733279671,1733279631,3467586215,4050490528,3865868550,3865868480,3310595855,3467583105,1733279911,1733279721,2071096650,1733309991,3471141815,2060621004,1788105006,1543190444,1788118466,1787173416,1543190258,4045693648,4045693678,1543190187,1543190161,1738670521,6836481814,1724546570,3470852455,6547137342,1733358181,6794423724,4572300503,3869978250,1543189942,1543189914,1733353741,4068556785,4068556775,3470817115,3467662855,1733351541,1733353831,1543189916,1543189941,3869974890,4572300833,6794423314,1733358201,6547135842,4048268308,4048269298,4048269128,1733306691,1787752376,1543190779,2135426818,3164835237,1543190162,3471124935,1733274581,4046890658,4046890688,1543190012,1543190004,1543190023,6708032274,1724546800,3164833897,2135427318,6692457914,6906118974,4046424688,4046628788,6727901914,4044710658,6722161454,5300866576,6424643282,1543189831,4604181383,1733272851,1788015946,5450405447,1733273051,1543189854,3457701755,1543189912,2060211554,1543189960,3118954757,6230394849,4345217500,6001599926,1824298581,1733722901,6523637002,4046907298,4046908728,1543190575,2494469146,1543190693,5423116336,4041856918,3862977670,3637022934,1543190694,3849024750,3443053385,3443063025,6523638112,4046893708,3472112405,4344929530,4046629768,4046630118,5529935787,6722086444,5585868547,1733273061,5450406177,1835192691,1733272871,4604180693,1543189829,4959394856,6727901264,5420717386,1543189800,1898219181,1543189837,6906119724,6692458454,4048473678,5285546816,6899503664,5285548156,6899508814,6899511564,4048473408,5562238447,6899515614,4048473048,1962601458,1733135661,2059840254,1995337311,2059847644,1543190439,1788017546,1788018076,2060159614,4050192028,5274415456,6155994989,3857488940,6155994239,5274415096,4050191978,3508579215,1788117786,1788019126,2059848194,1543190260,2059839904,1733135621,3976235780,6565908612,4048473068,6899516114,4048473448,6899510904,6899508604,5285548396,6899501694,5285547646,3440861045,5081068046,6906162394,5081066206,4047165048,3470953885,6902566374,3862928350,5474368917,1543190019,5598949287,4048992168,1543189852,1543189824,6906177654,6906163114,5081067766,1543189913,6570227462,1543189877,2000429747,1733275101,1739169111,1751418138,1733327201,1733326031,2059454014,2059436674,2059433394,1788114276,1733270911,3471115445,3467569715,3865942180,3865941780,4052606928,3471115565,1733270101,2059432214,2059436334,2059440324,1733326011,1751418168,1931502131,2013776510,3857943420,6574062942,2026829766,4044686428,3730413566,5570574727,1720389600,1787754256,1787756136,1727401291,1720389660,5700346457,2026180576,3912437410,4049079478,4840738546,4052320178,4046907028,2060350404,1543190966,1543190958,1786813476,1788020006,4049266578,4023780390,6765420614,6529167032,4023776370,4023776270,6557566072,6529166892,6666965094,4023780500,5116483826,3801475420,5327239106,4052320198,3304840355,1788020296,3436930415,3467669805,1755787946,1755787356,6719917694,1733329271,1989608391,2612675538,3467620345,3117285557,5968624357,3471134755,2612671848,3194972907,6607363642,3879750120,6552837662,6805966674,1979921701,4419565180,3879750180,6607364182,3194972817,2612671938,3471134445,1733329641,3467653125,6238020870,1989608281,1989608591,6198215779,5247004156,3869891380,4052620998,3869892390,5402422056,5402420976,4049882988,4315747258,4045345298,1543189843,4045851688,1543189904,4048931268,5652267047,4048930828,1543189988,5652270877,1543189925,1787764886,1543189810,1543189815,4045345198,4315747308,4049882898,4049878778,5383168536,1714970110,1739274131,1788067656,1787755676,1994535311,3472177575,3472182475,3472177195,4797282783,6432653602,5380281226,2091191244,4364178196,4797280943,2091190874,3472181405,3472177945,5163307616,1788089086,4722743953,1714970050,3893848050,1733351211,3467663705,3467662095,1733351151,3471880515,4068558455,4049072088,4045783898,3304841525,3866256040,1543190534,1733343721,4045783828,4049072098,2488349536,4013939160,4052973788,4052974358,4052974628,4052975078,4052975238,4950283056,4310292708,4950588326,4950261866,4946546336,4310292538,4950282626,4052975388,4052974998,4052974568,4052974308,4052973888,4052621848,4052626948,1733275431,3857097930,3236047707,3525632145,4047168888,5380287256,1738667481,1738667641,3525631765,4348597466,2026941976,4975287536,2167657972,4044715478,4045131148,4604722873,4604722213,3857187710,3857175460,4044715518,2167658482,2022457895,4604887743,4604886263,1733751561,6726113944,4049935278,3467699905,1733751511,4604885613,4604887283,2022457845,1788089516,1739552111,1543190137,3845409170,1788019526,4058696988,6225570249,4059045968,6897165684,4013093200,6898573494,4015865070,6897165544,4059045938,6225570679,4058844348,5060559686,4610705103,5701119287,6303557730,3573604075,4052442758,6472374182,4052443788,4052444138,6180409329,4052445148,3879764400,6420564562,3879765970,6715910724,3472110335,3879822260,3879823380,6167977529,3879823890,6420563772,3879825040,3893687250,6180412269,3893687610,3893687820,6472372982,3893687970,5198396656,3472184245,5710533657,4052937778,4836457926,4052456358,6739521334,2118634991,2502095105,5360482186,6040557588,3861681260,5384387296,3929084400,3929452010,6708540904,6708538864,6708538194,2118634551,1788080056,1788080256,1788080596,1788080926,1788081376,1788065766,6581109992,1788065566,6764852644,3929087730,6764852714,3929138180,6581110472,1788073846,1788076416,1788076596,1788076856,1788077646,1788079916,6708538534,6708538924,6708540914,1788016636,1733277941,3869717660,4050217778,3472001215,4604982893,4604982763,3472001205,4050217548,1733270531,2167654572,3472114475,6578699862,4604902073,4604901693,4049066848,4604901353,4604902243,6578699702,3376833245,4049892738,4049892828,5985175822,4049976988,3471161255,6351017285,3467605875,6433340812,1733310201,4048737438,3471163855,4048781018,4212331003,3872004230,4950289396,1730405671,3872004060,4212330993,4048729908,4048737668,3467605305,6433341332,3467605845,6351017945,4048738108,3903718140,4049977048,4991856246,4991854936,4045550958,6308580660,1733735601,6803819074,6796313624,3471886885,6146699549,6239415800,3467698075,5241441236,4604150373,6712955794,4604150763,1543191216,5298947636,5302850346,6146698949,6796316894,6796313734,6803818294,1543191181,6307449680,1733612761,1733612521,4457940810,6126518449,3310594495,1733279391,4046630578,4046630678,5642881087,4950599576,4950598596,5634728367,5629723847,6592276602,4950596686,5442926617,5442921497,4950607046,4946546886,6592277772,5629723567,5634728057,4946542196,4946547536,5642880447,4946548486,3436973575,3471887655,2060699304,4044592478,4604987763,4604987323,4604987853,4044592528,3471888685,1788020576,4604856743,1788064896,4604855383,3186668717,6116830315,3471110125,3467465805,1788014896,1733353551,1733353381,3467668645,1733353291,1733270591,3467466515,3471110225,6765397354,5308708846,4836491216,5642845037,3583307374,6754017064,4037783660,4037783630,5890069237,3583306674,5642867877,4836486756,5308055956,5165283366,5165281616,6902571464,6902572744,5165282106,5165283936,4974769376,4974767976,4013780580,5885624447,4184366403,4184764963,4017066010,4974768376,4974769136,4685275303,1733752241,3472006715,5465702617,1543190219,3467703005,5298941696,1543191231,1543191217,1543191199,6712949194,6651052608,3841023820,3841023810,6651052208,5288824916,4048110848,3471886915,5298941866,5457669287,5457661287,4046895088,4044675248,4044676598,4044677648,3583307154,6004719716,3732019346,3583306964,4037809820,4044677618,4044676688,4044685518,4757742213,3472192385,6895590874,4604730863,6895595804,2059923704,3472192425,6574053932,6574054092,1997658301,6753546314,6753548054,1733310041,6565686582,6565916072,6565914902,6565915892,4595015153,4595016083,4595016513,4595015493,6565915912,6565914972,6565916092,4604715383,3472116925,3472115755,6565900262,4048208138,6565901812,6797877564,5455942877,4202930983,4202930683,4202930503,4048282448,4048282338,6628827588,4202925993,4202924443,6565886632,6565886522,4202925443,4202925933,6637298998,2165936802,4046853578,4202930523,4202930713,4280397259,5455940547,6797877084,4045624468,4045618108,4045615068,6723504464,6683902564,4050484188,4604972803,4714723283,2011441349,2008876443,3862967110,4604972893,4050484228,6683903414,6723503804,4045615458,4038668120
1788081726,0,11.949,10.6836,10.2434,8.41997,10.0445,10.2404,9.56997,7.86716,7.37474,6.84337,7.94772,8.61507,8.80868,9.09033,8.65725,9.11432,9.41417,8.9753,9.26709,8.42899,9.76147,10.5307,11.0069,11.254,11.5081,11.1566,10.7417,10.6471,9.24301,8.10072,8.78891,8.23395,8.7155,8.36242,8.16479,8.41709,6.84052,7.45521,7.63692,7.70768,7.52071,6.56346,7.2788,7.53512,7.53546,7.58544,7.06176,6.55512,7.54503,7.70406,7.40372,7.30453,8.55211,8.37205,8.37575,8.16447,7.48021,8.82032,8.54434,8.47208,9.11621,10.6859,10.7889,11.1295,11.5632,11.2544,11.0317,10.9131,9.71052,8.39167,9.29346,9.09688,9.51391,9.12535,8.75736,9.0841,8.81395,8.66486,8.04851,6.84861,7.38491,7.39853,9.57722,10.2692,10.6703,8.45352,10.3115,10.6859,12.8315,10.1717,9.41036,8.89968,8.06911,8.89571,9.49916,10.1568,6.39743,6.91597,7.36183,8.06951,7.68518,7.8792,7.97971,7.47827,7.41269,8.61056,8.84475,9.75871,10.4266,10.3841,9.08225,8.60219,8.07235,7.67447,9.39481,9.41962,8.75368,8.99451,8.99418,9.51499,9.54468,9.32759,9.23458,9.18417,9.35355,9.18334,9.2268,9.88956,8.48649,8.27492,8.18959,7.87946,7.60554,7.53788,7.03163,7.5219,7.76658,8.38788,7.48501,6.69377,7.32115,7.37823,6.82887,7.39704,8.11115,8.3536,8.12635,7.76995,7.64658,7.04351,7.56246,7.60366,7.90221,8.22,8.23334,8.44733,8.22701,8.19717,9.98249,9.35643,9.34184,9.29538,9.18098,9.31865,9.47737,9.45749,9.43933,8.90125,8.84486,8.67734,9.20295,9.41205,7.65079,8.50726,9.5457,10.3041,10.5611,9.79469,8.77443,8.62,7.52382,7.46761,7.93674,7.85456,7.69114,8.03944,7.78453,6.97314,6.30703,7.78719,8.03564,7.92957,6.83675,5.71833,6.37924,8.48168,8.41498,8.28354,8.49791,8.70196,9.20638,9.85793,10.4473,7.33668,5.05478,5.21713,5.97546,5.41422,4.7217,5.28526,6.52764,7.53901,7.42545,7.24029,7.67507,7.54477,7.69971,8.56753,7.54774,7.10805,6.82091,7.35188,7.8969,8.16574,8.84613,9.01413,8.7293,7.63375,6.89515,5.25935,6.89093,6.05916,5.88129,5.54334,5.92406,6.38162,6.88905,5.4892,6.931,7.68819,8.83569,8.98393,8.95275,8.54498,8.49052,8.65013,7.73726,7.53952,7.71048,7.21363,7.43679,7.52113,6.48173,5.30246,4.72007,5.02388,5.50922,5.96927,5.14145,4.95249,5.05461,10.4196,9.99591,9.07084,8.69189,8.24539,8.27271,6.36684,5.7128,6.83605,7.92729,8.0078,7.99043,7.64117,6.79227,6.92014,7.97267,8.08208,8.53903,6.716,7.95261,7.44565,7.71737,8.54857,11.1416,8.1192,7.96816,7.99066,8.03406,11.1784,8.60542,7.59111,7.42992,6.44744,8.49473,8.04695,7.94168,6.79647,7.37133,7.6176,8.59026,8.92439,8.29647,7.85032,7.38466,6.5637,6.05532,5.89143,5.16429,5.28891,4.92849,5.12519,5.08915,5.43354,4.84548,4.49551,4.86464,4.51734,3.00243,2.3187,0,0,0,0,0,0,0,0,0,2.32207,2.99795,4.62828,4.94643,4.49646,4.85293,5.44589,5.08899,5.12241,4.92404,5.29152,5.2463,5.905,6.05481,8.32608,7.63776,5.2072,3.54485,4.15709,6.82235,6.96551,6.82005,6.26837,6.03258,6.43383,8.20063,8.76157,8.63585,9.47739,9.5694,9.85326,10.3903,11.2652,10.5747,10.1185,9.72293,9.96208,10.1899,10.1786,9.89145,9.84419,9.69946,9.65306,9.4859,9.84376,10.7599,10.2256,10.236,9.9949,9.696,9.95899,10.4564,11.2804,10.3494,9.87531,9.61545,9.63488,8.18368,8.45309,8.71318,8.80829,8.21657,6.37843,7.09343,5.8071,5.26111,5.78303,5.42207,4.8673,5.51581,5.11264,6.0367,6.82525,3.54869,5.21012,6.84093,7.17964,8.31703,8.11346,7.85312,7.20576,5.14465,6.43205,10.1412,9.48371,10.4153,10.9511,10.1359,7.45547,5.90917,5.14604,7.03363,7.62335,8.14804,8.28737,6.83059,6.69605,2.28028,4.30528,4.33129,3.88873,4.38074,4.27175,4.53563,4.15739,3.12373,2.6613,3.35293,4.33727,6.71284,7.52301,7.6211,7.54205,6.76517,5.61538,6.8297,7.02177,7.50465,7.76941,7.85731,7.43553,6.97776,7.16218,7.5544,8.49147,9.13122,10.0706,10.6775,11.0213,9.39197,9.17702,8.85362,8.5154,6.99791,7.20381,8.80393,8.80553,7.20728,6.99974,8.50444,8.84332,9.26409,9.484,10.9955,10.8871,10.7123,10.0818,9.41543,9.03292,8.55215,7.42475,7.15659,7.10603,7.20955,7.39513,7.86574,7.67949,7.01541,6.68854,6.64257,5.61488,6.72179,7.51032,7.56706,7.48118,6.64329,4.33512,2.69341,0,3.12292,3.09655,4.53586,4.27182,4.37817,3.88645,4.44993,4.30506,2.28132,8.80674,9.36413,9.55899,9.54991,9.78743,9.79198,8.7619,9.12563,8.99166,8.59707,7.97873,7.60459,8.74907,8.65514,6.7799,6.97738,7.5762,9.00479,8.81859,7.63503,7.63545,7.97703,8.61712,10.1408,9.07231,8.89455,10.1448,9.75099,9.64362,9.52676,9.01505,3.18761,4.2976,4.32881,3.66741,3.33499,4.06849,5.21779,5.89333,7.2556,6.4363,7.22437,8.42777,8.15844,5.52742,6.17952,6.35562,7.01689,7.05611,6.95838,7.20698,7.55058,7.23154,6.66779,6.57461,7.61002,7.89154,6.82935,6.41738,6.49583,6.03454,6.82421,7.66194,7.62291,6.46633,6.72357,7.21812,7.52824,6.94921,7.04397,6.96073,7.01096,7.72082,7.19704,6.3844,6.17452,5.43768,4.3998,8.39512,6.90996,7.17225,5.93788,5.2203,4.06756,3.33801,0,4.32947,4.44725,3.1868,6.4436,6.2449,6.24124,6.39337,6.95083,7.31109,8.9014,8.63395,8.21053,8.04886,9.35473,10.499,11.0393,11.4034,9.03285,7.71032,7.25595,7.48212,7.7105,8.95936,11.3889,11.2256,10.5705,9.38796,8.16679,8.18174,8.77274,9.45543,7.33002,6.91917,6.25756,6.2391,6.31321,6.49674,8.90538,9.40318,9.47909,9.54192,8.91082,9.17134,9.24724,9.57965,10.9509,8.9102,8.24946,8.63989,5.25506,5.42252,7.08147,6.10178,5.92646,5.3915,4.67809,4.73076,4.62112,4.67675,5.39252,5.89,6.10148,6.89606,4.84137,5.48596,5.33258,7.68088,8.5962,8.24683,8.7227,9.54857,9.23997,9.07521,8.90065,9.50356,9.58655,2.53773,8.50279,9.23502,9.9691,9.35218,8.65183,7.27494,7.72843,8.84494,8.77267,8.73309,8.58511,8.89554,7.94603,8.91259,8.53475,8.7486,8.78742,8.83992,7.65449,7.11212,8.6506,9.25368,9.88693,9.25173,9.33621,10.1484,8.47549,8.55383,8.73661,4.28611,5.12673,9.51986,8.34847,9.65402,8.39399,8.39322,9.75457,8.37183,8.03982,6.51437,6.12862,5.12801,4.28236,6.35703,6.27495,7.2513,7.61721,7.97831,7.82005,9.37591,9.99589,10.0725,10.0765,10.0364,9.79123,9.68193,8.8439,9.49973,9.30358,9.58614,9.44328,8.65419,8.50046,9.46438,9.25568,9.58468,9.43789,8.82823,9.32233,8.9521,9.21603,9.73829,9.10229,8.25668,7.48582,6.74414,6.64855,6.66348,6.74957,7.43716,8.77931,9.77774,9.2477,9.01683,8.75788,9.45962,9.57149,9.44184,8.8841,9.34591,9.50212,9.35168,9.50012,8.85918,9.77134,9.71882,10.0423,10.1034,10.0196,9.46357,7.82602,7.98466,7.62675,7.25657,6.28277,6.36511,0,0,0,3.22513,3.88898,4.27364,5.24865,5.00339,4.84317,4.66846,7.12599,8.56117,10.1071,9.60349,9.64808,8.5772,8.18678,7.62103,6.82242,6.40142,6.08483,5.23084,4.07211,5.22848,6.08426,6.36546,7.70331,8.16076,9.94289,9.58504,9.52751,10.0889,8.53787,7.13028,4.13985,4.66983,4.84416,5.10424,4.27762,3.89161,0,0,0,0,7.22921,6.02534,6.22628,6.47547,10.4965,9.35759,8.62958,8.46432,8.03377,9.33573,10.4643,6.9807,6.46556,6.2234,6.14401,7.33248,7.46852,6.47316,6.23064,11.475,11.0108,11.2463,10.7407,7.50471,7.33639,6.98207,6.89496,7.25924,7.76681,7.60472,6.04456,6.90395,7.06012,6.90926,6.92723,6.09156,7.61517,7.26515,6.98359,6.95831,7.17673,10.6764,11.2815,11.3052,6.57626,6.1443,6.5804,6.62458,7.08916,7.68274,8.34833,4.67349,4.66925,7.60161,8.35189,7.92799,7.18897,6.52074,6.14774,8.94288,8.57999,9.80199,10.1687,6.61364,6.94343,6.81458,5.8533,4.33768,0,3.41872,4.41778,0,0,0,4.41269,3.41802,0,4.33027,9.98573,9.25784,8.57757,5.15337,5.6168,5.47689,6.97752,10.5214,9.4577,9.17964,9.34485,8.92422,8.00585,8.08059,8.14339,7.88945,8.22301,8.12892,7.29131,7.59447,6.77324,6.36337,6.21105,6.20833,6.36648,6.77717,7.59406,7.29642,8.15968,8.3103,8.12472,8.11304,8.00761,8.69824,9.29485,8.99049,7.33547,5.24184,3.73796,5.2411,5.5415,5.39016,6.97245,7.43121,7.98504,9.16553,9.48693,7.18675,7.60291,8.08036,8.21767,8.20953,7.72049,7.59329,7.17499,10.005,9.41077,7.99862,7.40819,7.02283,5.30673,7.04582,7.51393,7.52026,7.29494,7.66938,7.95205,8.94696,7.15697,7.41974,7.69376,7.2046,7.7976,7.47688,7.49411,7.49913,7.40991,7.15874,8.78262,8.19718,7.71321,7.54685,7.51523,7.19936,8.38342,8.67712,8.67386,8.35977,9.41131,9.1926,8.65443,8.78853,5.33119,7.49981,9.2888,9.00451,8.99118,8.75449,9.21583,0,0,2.31286,2.3376,2.36187,0,0,0,0,2.46343,0,0,0,0,2.36285,2.33817,2.31325,0,0,0,11.1558,7.77468,5.91453,8.2958,6.61734,5.82669,6.01597,6.88544,8.05708,6.07005,7.36587,7.28998,7.50224,7.54508,6.11533,5.98643,4.49705,5.94799,6.40362,7.5528,7.50408,10.589,5.96975,4.33935,3.15669,0,0,0,3.15928,4.34096,5.97222,10.6017,6.45102,7.9592,9.19117,8.67385,9.96194,4.3202,4.45258,3.897,3.30383,5.96963,6.52175,5.92867,3.29976,3.89537,4.4504,4.31843,7.45285,8.86302,10.5828,7.41782,7.07878,7.26171,7.13574,7.1413,5.68543,6.72653,7.17041,7.25404,7.47191,8.02284,7.99992,7.95122,8.21725,8.05917,7.99962,8.02363,7.47464,7.26096,7.17046,6.72954,5.50202,7.14188,7.13188,7.21833,6.71493,0,0,0,0,0,0,0,0,0,0,0,8.90241,9.24583,9.17258,6.56701,6.58309,0,0,0,0,0,0,11.7708,6.42653,5.8924,6.06414,6.23131,5.23332,6.18653,6.01967,5.84546,11.7191,0,0,0,0,0,0,6.58836,6.57393,9.26752,9.53302,7.75348,7.57183,7.08095,4.73163,5.01501,7.13547,7.56026,7.74327,7.31868,9.6146,7.35387,6.57286,7.84132,7.4757,7.82383,7.25309,7.33847,9.55812,9.71373,10.1645,9.67403,2.8713,5.30981,2.76208,3.99136,3.95933,3.63535,4.40969,4.77628,4.62596,3.44604,0,2.43666,0,0,3.44655,4.77548,4.40955,3.63442,3.96272,4.21602,2.76016,5.13978,5.46147,2.87273,7.56446,7.59689,6.93754,4.85401,4.83393,4.64133,4.42612,5.00165,4.76132,4.19936,4.91201,4.95539,4.5241,4.89013,4.51605,5.27036,5.13452,4.19783,4.76096,5.00066,4.42836,4.79726,4.83261,4.69875,9.69934,9.77151,3.00544,2.99122,3.39902,7.07388,9.58517,9.76015,0,2.42962,2.40575,2.39612,0,0,0,0,2.46536,0,0,0,0,2.3973,2.40693,2.43076,0,2.43789,3.29398,3.27714,6.92727,7.07221,7.30681,6.99483,7.2785,7.11145,3.27498,5.66689,7.41188,9.61825,7.38753,5.67104,7.72864,7.86437,7.82114,7.86803,7.73983,7.85174,7.80116,7.73748,7.86609,7.75602,7.8716,0,5.69741,5.06287,5.30193,4.49939,0,0,0,0,4.73868,5.24079,5.13718,5.73958,8.85189,8.49662,8.71129,8.70865,8.50891,8.79964,0,0,0,0,0,0,0,0,0,6.80879,5.15729,6.42486,6.81708,6.7699,5.15549,4.18915,5.00316,5.23921,5.17785,7.28954,7.04365,6.87017,6.87816,7.04852,7.28126,5.17662,5.24202,4.41015,9.21271,9.06035,9.47147,5.74154,6.06163,5.56998,4.50016,5.91367,6.06607,4.81115,5.91272,5.4301,6.09811,5.79863,7.90748,6.5593,8.26201,9.27309,8.36929,7.27008,6.55169,4.30728,4.30716,11.1621,5.53638,5.83112,4.94731,5.48676,5.6225,6.31866,6.37717,6.2117,6.79601,6.82857,6.21425,6.37991,6.25258,5.62087,6.65081,9.16546,9.46741,5.44874,5.36063,7.49576,6.43682,7.25248,7.0537,8.13466,8.24136,7.66222,6.05747,5.37383,5.24992,4.70386,4.46754,4.46224,4.70057,5.09506,5.37123,6.17405,7.68741,8.24006,7.89834,6.96785,7.17661,6.43303,7.15163,7.6452,7.25096,8.46397,8.75456,8.25853,8.1179,8.5513,10.5236,11.1771,8.54478,8.14607,8.30182,8.79543,8.58748,7.25619,8.51993
